# Sentence 1
log(p(nii | <s>)) = -5.379187107086182  [nii:shortlist]
log(p(palauttaa | ... tästki ois pitäny)) = -7.265083312988281  [palauttaa:shortlist]
log(p(jo | ... ois pitäny palauttaa)) = -5.665970802307129  [jo:shortlist]
log(p(jotain | ... pitäny palauttaa jo)) = -6.835835933685303  [jotain:shortlist]
log(p(aikasemmin | ... palauttaa jo jotain)) = -7.836221218109131  [aikasemmin:shortlist]
log(p(mutta | ... jo jotain aikasemmin)) = -4.678199768066406  [mutta:shortlist]
log(p(ehkä | ... jotain aikasemmin mutta)) = -6.508601188659668  [ehkä:shortlist]
log(p(se | ... aikasemmin mutta ehkä)) = -1.3399821519851685  [se:shortlist]
log(p(tost | ... mutta ehkä se)) = -10.760090827941895  [tost:shortlist]
log(p(jotenki | ... ehkä se tost)) = -6.075379848480225  [jotenki:shortlist]
log(p(selvii | ... se tost jotenki)) = -4.626294136047363  [selvii:shortlist]
log(p(viel | ... tost jotenki selvii)) = -7.474328994750977  [viel:shortlist]
log(p(</s> | ... jotenki selvii viel)) = -1.040648102760315  [</s>:shortlist]
Sentence perplexity: 321.08765388139307

# Sentence 421
log(p(soitan | <s>)) = -10.113001823425293  [soitan:shortlist]
log(p(kitaraa | <s> soitan)) = -2.6609108448028564  [kitaraa:shortlist]
log(p(nyt | <s> soitan kitaraa)) = -5.68694543838501  [nyt:shortlist]
log(p(ei | ... soitan kitaraa nyt)) = -4.294749736785889  [ei:shortlist]
log(p(tullu | ... kitaraa nyt ei)) = -6.807321071624756  [tullu:shortlist]
log(p(millään | ... nyt ei tullu)) = -6.6961236000061035  [millään:shortlist]
log(p(tunneilla | ... ei tullu millään)) = -11.191781044006348  [tunneilla:shortlist]
log(p(käytyy | ... tullu millään tunneilla)) = -4.729886054992676  [käytyy:shortlist]
log(p(pariin | ... millään tunneilla käytyy)) = -8.276165008544922  [pariin:shortlist]
log(p(vuoteen | ... tunneilla käytyy pariin)) = -0.7811949253082275  [vuoteen:shortlist]
log(p(mutta | ... käytyy pariin vuoteen)) = -4.575669288635254  [mutta:shortlist]
log(p(tulee | ... pariin vuoteen mutta)) = -8.396799087524414  [tulee:shortlist]
log(p(aina | ... vuoteen mutta tulee)) = -3.2343060970306396  [aina:shortlist]
log(p(välillä | ... mutta tulee aina)) = -3.024373769760132  [välillä:shortlist]
log(p(jotain | ... tulee aina välillä)) = -3.778555393218994  [jotain:shortlist]
log(p(soiteltua | ... aina välillä jotain)) = -9.640107154846191  [soiteltua:shortlist]
log(p(</s> | ... välillä jotain soiteltua)) = -1.2162737846374512  [</s>:shortlist]
Sentence perplexity: 268.9061934372314

# Sentence 422
log(p(niinno | <s>)) = -10.08586597442627  [niinno:shortlist]
log(p(mulla | <s> niinno)) = -5.274410724639893  [mulla:shortlist]
log(p(oli | <s> niinno mulla)) = -2.4095160961151123  [oli:shortlist]
log(p(faija | ... niinno mulla oli)) = -10.400392532348633  [faija:shortlist]
log(p(vähän | ... mulla oli faija)) = -6.029208660125732  [vähän:shortlist]
log(p(kun | ... oli faija vähän)) = -6.029218673706055  [kun:shortlist]
log(p(pakotti | ... faija vähän kun)) = -9.256117820739746  [pakotti:shortlist]
log(p(sit | ... vähän kun pakotti)) = -6.248196125030518  [sit:shortlist]
log(p(aina | ... kun pakotti sit)) = -5.299716949462891  [aina:shortlist]
log(p(harjottelemaan | ... pakotti sit aina)) = -11.28465461730957  [harjottelemaan:shortlist]
log(p(nii | ... sit aina harjottelemaan)) = -6.747486591339111  [nii:shortlist]
log(p(kyl | ... aina harjottelemaan nii)) = -4.8775763511657715  [kyl:shortlist]
log(p(se | ... harjottelemaan nii kyl)) = -0.840273380279541  [se:shortlist]
log(p(sit | ... nii kyl se)) = -3.440450429916382  [sit:shortlist]
log(p(siitä | ... kyl se sit)) = -4.124139785766602  [siitä:shortlist]
log(p(</s> | ... se sit siitä)) = -2.0149707794189453  [</s>:shortlist]
Sentence perplexity: 364.1759821455781

# Sentence 423
log(p(nyt | <s>)) = -4.4798455238342285  [nyt:shortlist]
log(p(vähän | <s> nyt)) = -6.06311559677124  [vähän:shortlist]
log(p(laiskasti | <s> nyt vähän)) = -11.525728225708008  [laiskasti:shortlist]
log(p(ettei | ... nyt vähän laiskasti)) = -8.38016128540039  [ettei:shortlist]
log(p(sitä | ... vähän laiskasti ettei)) = -3.377732515335083  [sitä:shortlist]
log(p(välillä | ... laiskasti ettei sitä)) = -8.070281982421875  [välillä:shortlist]
log(p(nyt | ... ettei sitä välillä)) = -5.13177490234375  [nyt:shortlist]
log(p(jotain | ... sitä välillä nyt)) = -7.833406448364258  [jotain:shortlist]
log(p(soittaa | ... välillä nyt jotain)) = -12.070784568786621  [soittaa:shortlist]
log(p(mut | ... nyt jotain soittaa)) = -4.7885870933532715  [mut:shortlist]
log(p(ei | ... jotain soittaa mut)) = -2.1819090843200684  [ei:shortlist]
log(p(jaksa | ... soittaa mut ei)) = -4.386585712432861  [jaksa:shortlist]
log(p(opetella | ... mut ei jaksa)) = -8.022994041442871  [opetella:shortlist]
log(p(mitään | ... ei jaksa opetella)) = -4.479643821716309  [mitään:shortlist]
log(p(uutta | ... jaksa opetella mitään)) = -4.029270172119141  [uutta:shortlist]
log(p(</s> | ... opetella mitään uutta)) = -0.5309330224990845  [</s>:shortlist]
Sentence perplexity: 387.4346249690682

# Sentence 424
log(p(ei | <s>)) = -3.2546544075012207  [ei:shortlist]
log(p(kauheest | <s> ei)) = -11.786886215209961  [kauheest:shortlist]
log(p(mut | <s> ei kauheest)) = -3.886648654937744  [mut:shortlist]
log(p(kyl | ... ei kauheest mut)) = -3.402287721633911  [kyl:shortlist]
log(p(niihin | ... kauheest mut kyl)) = -8.024491310119629  [niihin:shortlist]
log(p(aika | ... mut kyl niihin)) = -4.217925071716309  [aika:shortlist]
log(p(paljon | ... kyl niihin aika)) = -3.4491825103759766  [paljon:shortlist]
log(p(aikaa | ... niihin aika paljon)) = -3.4649250507354736  [aikaa:shortlist]
log(p(näyttäs | ... aika paljon aikaa)) = -9.751102447509766  [näyttäs:shortlist]
log(p(menevän | ... paljon aikaa näyttäs)) = -4.9962849617004395  [menevän:shortlist]
log(p(että | ... aikaa näyttäs menevän)) = -4.631902694702148  [että:shortlist]
log(p(vois | ... näyttäs menevän että)) = -3.81058931350708  [vois:shortlist]
log(p(olla | ... menevän että vois)) = -1.9213743209838867  [olla:shortlist]
log(p(vähemmänki | ... että vois olla)) = -10.910857200622559  [vähemmänki:shortlist]
log(p(</s> | ... vois olla vähemmänki)) = -1.9650068283081055  [</s>:shortlist]
Sentence perplexity: 199.9914430009762

# Sentence 425
log(p(öö | <s>)) = -7.3408894538879395  [öö:shortlist]
log(p(se | <s> öö)) = -4.604342460632324  [se:shortlist]
log(p(on | <s> öö se)) = -0.6660696268081665  [on:shortlist]
log(p(tommost | ... öö se on)) = -11.5453519821167  [tommost:shortlist]
log(p(niinkun | ... se on tommost)) = -9.841368675231934  [niinkun:shortlist]
log(p(öö | ... on tommost niinkun)) = -6.456695556640625  [öö:shortlist]
log(p(niinkun | ... tommost niinkun öö)) = -8.634886741638184  [niinkun:shortlist]
log(p(mikrosiruilla | ... niinkun öö niinkun)) = -inf  [mikrosiruilla:OOS]
log(p(kun | ... öö niinkun mikrosiruilla)) = -5.35713005065918  [kun:shortlist]
log(p(niinkun | ... niinkun mikrosiruilla kun)) = -9.120509147644043  [niinkun:shortlist]
log(p(öö | ... mikrosiruilla kun niinkun)) = -6.402298927307129  [öö:shortlist]
log(p(tehään | ... kun niinkun öö)) = -9.400157928466797  [tehään:shortlist]
p(geeniekspressiomittauksia | ... niinkun öö tehään) is not predicted  [geeniekspressiomittauksia:OOV]
log(p(niin | ... öö tehään geeniekspressiomittauksia)) = -4.404923439025879  [niin:shortlist]
log(p(kun | ... tehään geeniekspressiomittauksia niin)) = -4.134274005889893  [kun:shortlist]
log(p(tutkitaan | ... geeniekspressiomittauksia niin kun)) = -10.460649490356445  [tutkitaan:shortlist]
log(p(mitä | ... niin kun tutkitaan)) = -4.689136981964111  [mitä:shortlist]
log(p(geenejä | ... kun tutkitaan mitä)) = -11.016205787658691  [geenejä:shortlist]
log(p(on | ... tutkitaan mitä geenejä)) = -1.6994895935058594  [on:shortlist]
log(p(aktiivisena | ... mitä geenejä on)) = -13.286503791809082  [aktiivisena:shortlist]
log(p(jossain | ... geenejä on aktiivisena)) = -6.8120646476745605  [jossain:shortlist]
log(p(solussa | ... on aktiivisena jossain)) = -10.946439743041992  [solussa:shortlist]
log(p(ja | ... aktiivisena jossain solussa)) = -2.5983307361602783  [ja:shortlist]
log(p(et | ... jossain solussa ja)) = -6.253790378570557  [et:shortlist]
log(p(miten | ... solussa ja et)) = -3.802838087081909  [miten:shortlist]
log(p(sitä | ... ja et miten)) = -2.4506871700286865  [sitä:shortlist]
log(p(vois | ... et miten sitä)) = -3.3509812355041504  [vois:shortlist]
log(p(luokitella | ... miten sitä vois)) = -7.353886127471924  [luokitella:shortlist]
log(p(sitä | ... sitä vois luokitella)) = -5.61809778213501  [sitä:shortlist]
log(p(tietoo | ... vois luokitella sitä)) = -9.441939353942871  [tietoo:shortlist]
log(p(mitä | ... luokitella sitä tietoo)) = -4.318629741668701  [mitä:shortlist]
log(p(siit | ... sitä tietoo mitä)) = -6.598240852355957  [siit:shortlist]
log(p(saadaan | ... tietoo mitä siit)) = -6.882327556610107  [saadaan:shortlist]
log(p(</s> | ... mitä siit saadaan)) = -0.9926708340644836  [</s>:shortlist]
Sentence perplexity: 634.3218633316438

# Sentence 426
log(p(mun | <s>)) = -4.960743427276611  [mun:shortlist]
p(kandist | <s> mun) is not predicted  [kandist:OOV]
log(p(on | <s> mun kandist)) = -0.8587590456008911  [on:shortlist]
log(p(sit | ... mun kandist on)) = -6.028353214263916  [sit:shortlist]
log(p(kaikkee | ... kandist on sit)) = -7.2148356437683105  [kaikkee:shortlist]
log(p(sellast | ... on sit kaikkee)) = -5.315535545349121  [sellast:shortlist]
log(p(laskennallista | ... sit kaikkee sellast)) = -inf  [laskennallista:OOS]
log(p(juttua | ... kaikkee sellast laskennallista)) = -6.338085174560547  [juttua:shortlist]
log(p(et | ... sellast laskennallista juttua)) = -2.689312696456909  [et:shortlist]
log(p(et | ... laskennallista juttua et)) = -6.571234226226807  [et:shortlist]
log(p(kun | ... juttua et et)) = -5.323357582092285  [kun:shortlist]
log(p(se | ... et et kun)) = -2.076754331588745  [se:shortlist]
log(p(on | ... et kun se)) = -1.1529167890548706  [on:shortlist]
log(p(niinkun | ... kun se on)) = -9.225711822509766  [niinkun:shortlist]
log(p(koneoppimista | ... se on niinkun)) = -19.843692779541016  [koneoppimista:shortlist]
log(p(se | ... on niinkun koneoppimista)) = -4.025083541870117  [se:shortlist]
log(p(niinku | ... niinkun koneoppimista se)) = -6.101160526275635  [niinku:shortlist]
log(p(mitä | ... koneoppimista se niinku)) = -6.800663471221924  [mitä:shortlist]
log(p(mä | ... se niinku mitä)) = -3.4974558353424072  [mä:shortlist]
log(p(siinä | ... niinku mitä mä)) = -5.563381195068359  [siinä:shortlist]
log(p(pääosin | ... mitä mä siinä)) = -12.714612007141113  [pääosin:shortlist]
log(p(niinkun | ... mä siinä pääosin)) = -10.28359317779541  [niinkun:shortlist]
log(p(tutkin | ... siinä pääosin niinkun)) = -8.994495391845703  [tutkin:shortlist]
log(p(niin | ... pääosin niinkun tutkin)) = -2.7842307090759277  [niin:shortlist]
log(p(sellast | ... niinkun tutkin niin)) = -10.610594749450684  [sellast:shortlist]
log(p(kaikkee | ... tutkin niin sellast)) = -8.402767181396484  [kaikkee:shortlist]
log(p(tilastollista | ... niin sellast kaikkee)) = -18.5659122467041  [tilastollista:shortlist]
log(p(kamaa | ... sellast kaikkee tilastollista)) = -6.302258014678955  [kamaa:shortlist]
log(p(ja | ... kaikkee tilastollista kamaa)) = -2.4881186485290527  [ja:shortlist]
log(p(tämmöstä | ... tilastollista kamaa ja)) = -8.376141548156738  [tämmöstä:shortlist]
log(p(sit | ... kamaa ja tämmöstä)) = -5.9942708015441895  [sit:shortlist]
log(p(pitäs | ... ja tämmöstä sit)) = -6.410625457763672  [pitäs:shortlist]
log(p(kans | ... tämmöstä sit pitäs)) = -5.896297454833984  [kans:shortlist]
log(p(lukee | ... sit pitäs kans)) = -3.9084300994873047  [lukee:shortlist]
log(p(siitä | ... pitäs kans lukee)) = -6.563838481903076  [siitä:shortlist]
log(p(ite | ... kans lukee siitä)) = -7.9013519287109375  [ite:shortlist]
p(mikrosiruistaki | ... lukee siitä ite) is not predicted  [mikrosiruistaki:OOV]
log(p(jotain | ... siitä ite mikrosiruistaki)) = -5.691431999206543  [jotain:shortlist]
log(p(kun | ... ite mikrosiruistaki jotain)) = -4.961796283721924  [kun:shortlist]
log(p(nekin | ... mikrosiruistaki jotain kun)) = -10.346294403076172  [nekin:shortlist]
log(p(on | ... jotain kun nekin)) = -0.8354764580726624  [on:shortlist]
log(p(aika | ... kun nekin on)) = -4.192877769470215  [aika:shortlist]
log(p(monimutkasia | ... nekin on aika)) = -7.4014458656311035  [monimutkasia:shortlist]
log(p(sitten | ... on aika monimutkasia)) = -8.335424423217773  [sitten:shortlist]
log(p(miten | ... aika monimutkasia sitten)) = -7.17803955078125  [miten:shortlist]
log(p(se | ... monimutkasia sitten miten)) = -1.7630414962768555  [se:shortlist]
log(p(ne | ... sitten miten se)) = -8.568499565124512  [ne:shortlist]
log(p(niinkun | ... miten se ne)) = -8.733078002929688  [niinkun:shortlist]
log(p(toimii | ... se ne niinkun)) = -3.810802698135376  [toimii:shortlist]
log(p(kun | ... ne niinkun toimii)) = -3.4320647716522217  [kun:shortlist]
log(p(niis | ... niinkun toimii kun)) = -5.956422328948975  [niis:shortlist]
log(p(on | ... toimii kun niis)) = -0.508165717124939  [on:shortlist]
log(p(jotain | ... kun niis on)) = -3.234550952911377  [jotain:shortlist]
log(p(valoo | ... niis on jotain)) = -10.46068286895752  [valoo:shortlist]
log(p(ja | ... on jotain valoo)) = -1.9716696739196777  [ja:shortlist]
log(p(ja | ... jotain valoo ja)) = -7.404887676239014  [ja:shortlist]
p(radioaktiivisii | ... valoo ja ja) is not predicted  [radioaktiivisii:OOV]
log(p(niinkun | ... ja ja radioaktiivisii)) = -8.995152473449707  [niinkun:shortlist]
log(p(tämmösii | ... ja radioaktiivisii niinkun)) = -12.309367179870605  [tämmösii:shortlist]
p(merkkiaineisiin | ... radioaktiivisii niinkun tämmösii) is not predicted  [merkkiaineisiin:OOV]
log(p(liittyvää | ... niinkun tämmösii merkkiaineisiin)) = -7.518409252166748  [liittyvää:shortlist]
log(p(et | ... tämmösii merkkiaineisiin liittyvää)) = -4.71303653717041  [et:shortlist]
log(p(miten | ... merkkiaineisiin liittyvää et)) = -3.352738857269287  [miten:shortlist]
log(p(se | ... liittyvää et miten)) = -1.6070281267166138  [se:shortlist]
log(p(sit | ... et miten se)) = -4.428069591522217  [sit:shortlist]
log(p(miten | ... miten se sit)) = -9.050909996032715  [miten:shortlist]
log(p(ne | ... se sit miten)) = -2.2044837474823  [ne:shortlist]
log(p(toimii | ... sit miten ne)) = -3.5161333084106445  [toimii:shortlist]
log(p(</s> | ... miten ne toimii)) = -0.9671260118484497  [</s>:shortlist]
Sentence perplexity: 466.0422459097835

# Sentence 427
log(p(no | <s>)) = -3.934074878692627  [no:shortlist]
log(p(ei | <s> no)) = -2.4348573684692383  [ei:shortlist]
log(p(oo | <s> no ei)) = -3.2293405532836914  [oo:shortlist]
log(p(kyl | ... no ei oo)) = -2.765165090560913  [kyl:shortlist]
log(p(mistää | ... ei oo kyl)) = -8.140268325805664  [mistää:shortlist]
log(p(kuuluunu | ... oo kyl mistää)) = -inf  [kuuluunu:OOS]
log(p(että | ... kyl mistää kuuluunu)) = -6.242343902587891  [että:shortlist]
log(p(pitää | ... mistää kuuluunu että)) = -5.554723262786865  [pitää:shortlist]
log(p(viel | ... kuuluunu että pitää)) = -6.166754722595215  [viel:shortlist]
log(p(kattoo | ... että pitää viel)) = -4.017577171325684  [kattoo:shortlist]
log(p(et | ... pitää viel kattoo)) = -3.625715970993042  [et:shortlist]
log(p(mut | ... viel kattoo et)) = -7.4116106033325195  [mut:shortlist]
log(p(mä | ... kattoo et mut)) = -4.2571563720703125  [mä:shortlist]
log(p(oon | ... et mut mä)) = -1.3465781211853027  [oon:shortlist]
log(p(laittanu | ... mut mä oon)) = -6.273366928100586  [laittanu:shortlist]
log(p(inexille | ... mä oon laittanu)) = -inf  [inexille:OOS]
log(p(just | ... oon laittanu inexille)) = -6.2138752937316895  [just:shortlist]
log(p(ja | ... laittanu inexille just)) = -3.171298027038574  [ja:shortlist]
log(p(näihin | ... inexille just ja)) = -14.387602806091309  [näihin:shortlist]
log(p(tämmösii | ... just ja näihin)) = -11.845099449157715  [tämmösii:shortlist]
log(p(vakiopaikkoihin | ... ja näihin tämmösii)) = -inf  [vakiopaikkoihin:OOS]
log(p(pitäs | ... näihin tämmösii vakiopaikkoihin)) = -7.898902416229248  [pitäs:shortlist]
log(p(varmaan | ... tämmösii vakiopaikkoihin pitäs)) = -3.732866048812866  [varmaan:shortlist]
log(p(soittaa | ... vakiopaikkoihin pitäs varmaan)) = -6.447105884552002  [soittaa:shortlist]
log(p(perään | ... pitäs varmaan soittaa)) = -8.566347122192383  [perään:shortlist]
log(p(vielä | ... varmaan soittaa perään)) = -7.183737277984619  [vielä:shortlist]
log(p(ku | ... soittaa perään vielä)) = -2.8075928688049316  [ku:shortlist]
log(p(siin | ... perään vielä ku)) = -6.226877689361572  [siin:shortlist]
log(p(on | ... vielä ku siin)) = -0.5100030899047852  [on:shortlist]
log(p(vielä | ... ku siin on)) = -5.24289608001709  [vielä:shortlist]
log(p(se | ... siin on vielä)) = -2.8637092113494873  [se:shortlist]
log(p(</s> | ... on vielä se)) = -3.1201257705688477  [</s>:shortlist]
Sentence perplexity: 214.03149626921763

# Sentence 428
log(p(ja | <s>)) = -3.243778705596924  [ja:shortlist]
log(p(sit | <s> ja)) = -2.8716881275177  [sit:shortlist]
log(p(joku | <s> ja sit)) = -4.978271007537842  [joku:shortlist]
log(p(dipoli | ... ja sit joku)) = -inf  [dipoli:OOS]
log(p(tai | ... sit joku dipoli)) = -3.001652479171753  [tai:shortlist]
log(p(mitähän | ... joku dipoli tai)) = -11.479920387268066  [mitähän:shortlist]
log(p(näit | ... dipoli tai mitähän)) = -8.236111640930176  [näit:shortlist]
log(p(nyt | ... tai mitähän näit)) = -4.081671237945557  [nyt:shortlist]
log(p(on | ... mitähän näit nyt)) = -1.1735997200012207  [on:shortlist]
log(p(nyt | ... näit nyt on)) = -4.746452331542969  [nyt:shortlist]
p(kvarkis | ... nyt on nyt) is not predicted  [kvarkis:OOV]
log(p(on | ... on nyt kvarkis)) = -3.7863340377807617  [on:shortlist]
log(p(tullu | ... nyt kvarkis on)) = -3.560344696044922  [tullu:shortlist]
log(p(käytyy | ... kvarkis on tullu)) = -5.236648082733154  [käytyy:shortlist]
log(p(ku | ... on tullu käytyy)) = -4.568976402282715  [ku:shortlist]
log(p(se | ... tullu käytyy ku)) = -3.2771785259246826  [se:shortlist]
log(p(on | ... käytyy ku se)) = -0.7611788511276245  [on:shortlist]
log(p(pitempää | ... ku se on)) = -11.497940063476562  [pitempää:shortlist]
log(p(auki | ... se on pitempää)) = -2.4972548484802246  [auki:shortlist]
log(p(</s> | ... on pitempää auki)) = -0.8652299642562866  [</s>:shortlist]
Sentence perplexity: 84.51269234182705

# Sentence 429
log(p(ja | <s>)) = -3.243778705596924  [ja:shortlist]
log(p(nyt | <s> ja)) = -3.7955241203308105  [nyt:shortlist]
log(p(on | <s> ja nyt)) = -2.109945058822632  [on:shortlist]
log(p(tullu | ... ja nyt on)) = -4.387622833251953  [tullu:shortlist]
log(p(itelki | ... nyt on tullu)) = -12.344347953796387  [itelki:shortlist]
log(p(just | ... on tullu itelki)) = -5.012549877166748  [just:shortlist]
log(p(sit | ... tullu itelki just)) = -7.648950099945068  [sit:shortlist]
log(p(ihan | ... itelki just sit)) = -4.987152099609375  [ihan:shortlist]
log(p(siin | ... just sit ihan)) = -9.381551742553711  [siin:shortlist]
log(p(sähkön | ... sit ihan siin)) = -9.708161354064941  [sähkön:shortlist]
log(p(öö | ... ihan siin sähkön)) = -11.619185447692871  [öö:shortlist]
log(p(ravintolas | ... siin sähkön öö)) = -11.179601669311523  [ravintolas:shortlist]
log(p(käytyä | ... sähkön öö ravintolas)) = -6.649329662322998  [käytyä:shortlist]
log(p(ku | ... öö ravintolas käytyä)) = -3.650799036026001  [ku:shortlist]
log(p(on | ... ravintolas käytyä ku)) = -1.8040298223495483  [on:shortlist]
log(p(ollu | ... käytyä ku on)) = -1.5112359523773193  [ollu:shortlist]
p(kandiluentoja | ... ku on ollu) is not predicted  [kandiluentoja:OOV]
log(p(ni | ... on ollu kandiluentoja)) = -3.8440825939178467  [ni:shortlist]
log(p(siitä | ... ollu kandiluentoja ni)) = -6.8333210945129395  [siitä:shortlist]
log(p(pääsee | ... kandiluentoja ni siitä)) = -4.810518264770508  [pääsee:shortlist]
log(p(kivasti | ... ni siitä pääsee)) = -7.023964881896973  [kivasti:shortlist]
log(p(</s> | ... siitä pääsee kivasti)) = -1.5080698728561401  [</s>:shortlist]
Sentence perplexity: 350.61931226343347

# Sentence 430
log(p(aika | <s>)) = -5.295820713043213  [aika:shortlist]
log(p(paljo | <s> aika)) = -6.059286117553711  [paljo:shortlist]
log(p(tulee | <s> aika paljo)) = -5.135370254516602  [tulee:shortlist]
log(p(kans | ... aika paljo tulee)) = -7.10812520980835  [kans:shortlist]
log(p(laitettuu | ... paljo tulee kans)) = -8.0719575881958  [laitettuu:shortlist]
log(p(ite | ... tulee kans laitettuu)) = -7.579684734344482  [ite:shortlist]
log(p(jos | ... kans laitettuu ite)) = -4.515035629272461  [jos:shortlist]
log(p(ku | ... laitettuu ite jos)) = -8.737088203430176  [ku:shortlist]
log(p(ei | ... ite jos ku)) = -2.2970669269561768  [ei:shortlist]
log(p(nyt | ... jos ku ei)) = -5.925014019012451  [nyt:shortlist]
log(p(niin | ... ku ei nyt)) = -3.322507858276367  [niin:shortlist]
log(p(usein | ... ei nyt niin)) = -5.421938896179199  [usein:shortlist]
log(p(oo | ... nyt niin usein)) = -2.8099164962768555  [oo:shortlist]
log(p(luennoilla | ... niin usein oo)) = -13.321319580078125  [luennoilla:shortlist]
log(p(ni | ... usein oo luennoilla)) = -6.153231143951416  [ni:shortlist]
log(p(sit | ... oo luennoilla ni)) = -2.85945200920105  [sit:shortlist]
log(p(saattaa | ... luennoilla ni sit)) = -6.49254035949707  [saattaa:shortlist]
log(p(olla | ... ni sit saattaa)) = -1.3382779359817505  [olla:shortlist]
log(p(vähä | ... sit saattaa olla)) = -4.691551208496094  [vähä:shortlist]
log(p(ihmeellisiin | ... saattaa olla vähä)) = -inf  [ihmeellisiin:OOS]
log(p(aikoihin | ... olla vähä ihmeellisiin)) = -11.32988166809082  [aikoihin:shortlist]
log(p(hereillä | ... vähä ihmeellisiin aikoihin)) = -8.529296875  [hereillä:shortlist]
log(p(ja | ... ihmeellisiin aikoihin hereillä)) = -1.8226573467254639  [ja:shortlist]
log(p(muuta | ... aikoihin hereillä ja)) = -6.7802815437316895  [muuta:shortlist]
log(p(ni | ... hereillä ja muuta)) = -5.28277063369751  [ni:shortlist]
log(p(joutuu | ... ja muuta ni)) = -7.023277759552002  [joutuu:shortlist]
log(p(laittaa | ... muuta ni joutuu)) = -5.543418884277344  [laittaa:shortlist]
log(p(ite | ... ni joutuu laittaa)) = -7.024432182312012  [ite:shortlist]
log(p(</s> | ... joutuu laittaa ite)) = -3.005211353302002  [</s>:shortlist]
Sentence perplexity: 343.244604650287

# Sentence 431
log(p(nii | <s>)) = -5.379187107086182  [nii:shortlist]
log(p(ja | <s> nii)) = -2.171818733215332  [ja:shortlist]
log(p(se | <s> nii ja)) = -2.8723738193511963  [se:shortlist]
log(p(on | ... nii ja se)) = -1.0796101093292236  [on:shortlist]
log(p(aika | ... ja se on)) = -3.4181947708129883  [aika:shortlist]
log(p(jännä | ... se on aika)) = -3.9255101680755615  [jännä:shortlist]
log(p(ku | ... on aika jännä)) = -2.2132067680358887  [ku:shortlist]
log(p(nyt | ... aika jännä ku)) = -5.727055549621582  [nyt:shortlist]
log(p(kuitenki | ... jännä ku nyt)) = -6.1983442306518555  [kuitenki:shortlist]
log(p(aurinko | ... ku nyt kuitenki)) = -9.76025104522705  [aurinko:shortlist]
log(p(paistaa | ... nyt kuitenki aurinko)) = -1.4830137491226196  [paistaa:shortlist]
log(p(aika | ... kuitenki aurinko paistaa)) = -4.987576961517334  [aika:shortlist]
log(p(kovaa | ... aurinko paistaa aika)) = -2.64613676071167  [kovaa:shortlist]
log(p(nyt | ... paistaa aika kovaa)) = -5.5401387214660645  [nyt:shortlist]
log(p(ja | ... aika kovaa nyt)) = -3.380786180496216  [ja:shortlist]
log(p(silti | ... kovaa nyt ja)) = -6.569575786590576  [silti:shortlist]
log(p(on | ... nyt ja silti)) = -1.9745341539382935  [on:shortlist]
log(p(näi | ... ja silti on)) = -8.424520492553711  [näi:shortlist]
log(p(kylmä | ... silti on näi)) = -4.247677326202393  [kylmä:shortlist]
log(p(</s> | ... on näi kylmä)) = -1.286641240119934  [</s>:shortlist]
Sentence perplexity: 64.348117768416

# Sentence 432
log(p(jotain | <s>)) = -7.2897725105285645  [jotain:shortlist]
log(p(heittää | <s> jotain)) = -10.563939094543457  [heittää:shortlist]
log(p(et | <s> jotain heittää)) = -5.393733978271484  [et:shortlist]
log(p(et | ... jotain heittää et)) = -6.213323593139648  [et:shortlist]
log(p(ooks | ... heittää et et)) = -10.192654609680176  [ooks:shortlist]
log(p(sä | ... et et ooks)) = -2.139545202255249  [sä:shortlist]
log(p(käyny | ... et ooks sä)) = -4.131643772125244  [käyny:shortlist]
log(p(tuolla | ... ooks sä käyny)) = -6.176202774047852  [tuolla:shortlist]
log(p(on | ... sä käyny tuolla)) = -4.780179500579834  [on:shortlist]
log(p(se | ... käyny tuolla on)) = -2.625131845474243  [se:shortlist]
log(p(no | ... tuolla on se)) = -8.911710739135742  [no:shortlist]
log(p(otaniemen | ... on se no)) = -16.581785202026367  [otaniemen:shortlist]
log(p(kuntosali | ... se no otaniemen)) = -7.972101211547852  [kuntosali:shortlist]
log(p(että | ... no otaniemen kuntosali)) = -5.72707986831665  [että:shortlist]
log(p(</s> | ... otaniemen kuntosali että)) = -4.631272792816162  [</s>:shortlist]
Sentence perplexity: 981.0974378246143

# Sentence 433
log(p(mä | <s>)) = -4.213595867156982  [mä:shortlist]
log(p(nyt | <s> mä)) = -5.285513401031494  [nyt:shortlist]
log(p(vähään | <s> mä nyt)) = -10.643898963928223  [vähään:shortlist]
log(p(aikaa | ... mä nyt vähään)) = -3.353482484817505  [aikaa:shortlist]
log(p(en | ... nyt vähään aikaa)) = -3.1359543800354004  [en:shortlist]
log(p(oo | ... vähään aikaa en)) = -2.613232374191284  [oo:shortlist]
log(p(käyny | ... aikaa en oo)) = -4.075214862823486  [käyny:shortlist]
log(p(mut | ... en oo käyny)) = -3.8874435424804688  [mut:shortlist]
log(p(kyl | ... oo käyny mut)) = -3.5955724716186523  [kyl:shortlist]
log(p(ny | ... käyny mut kyl)) = -5.245046138763428  [ny:shortlist]
log(p(pitäs | ... mut kyl ny)) = -5.626617908477783  [pitäs:shortlist]
log(p(rupee | ... kyl ny pitäs)) = -7.19766092300415  [rupee:shortlist]
log(p(taas | ... ny pitäs rupee)) = -4.168646812438965  [taas:shortlist]
log(p(kuitenki | ... pitäs rupee taas)) = -8.391998291015625  [kuitenki:shortlist]
